"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1994,45.7000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1995,71.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1996,45.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1997,67.3000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1998,50.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1999,68.1999969482422,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2000,47.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2001,37.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2002,38.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2003,52.7000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2004,70.1999969482422,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2005,76.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2006,50.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
2007,70.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
